1051,Devon,Hinton,2022-04-08,2023-01-11,Software Engineer,Allison York,devon.hinton@bilearner.com,Active,Full-Time,Zone C,Part-Time,Involuntary,Her office place.,Software Engineering,Field Operations,1981-04-29,MA,Operator,Male,14669,White,Divorced,Fully Meets,3
1052,Jacquelyn,Johns,2021-02-25,2021-06-04,Shared Services Manager,Christopher Romero,jacquelyn.johns@bilearner.com,Active,Contract,Zone B,Part-Time,Voluntary,Plant enjoy these drive themselves never hit PM.,Software Engineering,General - Con,1980-06-21,MA,Foreman,Female,52448,Hispanic,Single,Fully Meets,3
1053,Blaine,Keith,2019-03-13,2021-04-07,Shared Services Manager,Timothy Hansen,blaine.keith@bilearner.com,Active,Contract,Zone C,Full-Time,Resignation,Wind commercial in ahead will realize.,Software Engineering,Project Management - Con,1947-07-25,MA,Project Manager,Female,43336,Hispanic,Divorced,Fully Meets,3
1054,Phillip,Salazar,2023-02-12,,Software Engineer,Christopher Romero,phillip.salazar@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Software Engineering,Engineers,1993-05-10,MA,Project Manager,Male,56271,White,Single,Fully Meets,3
1055,Chaz,Webb,2018-09-08,,Software Engineer,Alec Hernandez,chaz.webb@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Software Engineering,Field Operations,1995-11-24,MA,Laborer,Female,56708,White,Widowed,Fully Meets,3
1056,Desmond,Anderson,2021-11-18,,Software Engineer,Kari Bishop,desmond.anderson@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Wireline Construction,1943-09-01,MA,Driver,Male,12869,Hispanic,Widowed,Fully Meets,3
1057,Sophie,Decker,2023-07-01,,Software Engineer,Justin Grant,sophie.decker@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Software Engineering,Wireline Construction,1998-10-27,MA,Foreman,Male,18240,Asian,Widowed,Fully Meets,3
1058,Lena,Bryan,2022-04-18,,Software Engineer,Sarah Sims,lena.bryan@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Billable Consultants,1942-03-13,MA,Technician,Male,77311,Hispanic,Married,Fully Meets,3
1059,Kelsie,Mccormick,2023-04-29,,Software Engineer,Emily Brennan,kelsie.mccormick@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Engineers,1974-05-23,MA,Engineer,Female,63959,Asian,Widowed,Fully Meets,3
1060,Frida,Livingston,2018-10-10,2018-12-25,Shared Services Manager,Sandra Black,frida.livingston@bilearner.com,Active,Part-Time,Zone B,Full-Time,Voluntary,Improve center sure Mr respond for recent.,Software Engineering,General - Con,1976-02-05,MA,Project Manager,Female,20331,Black,Single,Fully Meets,3
1061,Isai,Alvarado,2022-11-20,,Shared Services Manager,Laura Norman,isai.alvarado@bilearner.com,Active,Part-Time,Zone C,Part-Time,Unk,,Software Engineering,General - Sga,1993-05-21,MA,Specialist,Female,45515,Other,Single,Fully Meets,3
1062,Travis,Vasquez,2019-05-18,2020-01-14,Software Engineer,Amanda Hale,travis.vasquez@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Rise activity learn step power simple sure.,Software Engineering,Engineers,1969-11-03,MA,Program Manager,Male,59717,Hispanic,Married,Fully Meets,3
1063,Jazlene,Maynard,2021-06-22,,Software Engineer,James Baker,jazlene.maynard@bilearner.com,Active,Full-Time,Zone B,Temporary,Unk,,Software Engineering,Aerial,1945-04-19,MA,Foreman,Female,15748,Black,Single,Fully Meets,3
1064,Wyatt,Donovan,2022-03-30,2022-04-13,Software Engineer,Terry Durham,wyatt.donovan@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,North help rock stage someone book.,Software Engineering,Field Operations,1987-02-24,MA,Technician,Male,67106,White,Divorced,Fully Meets,3
1065,Nathaly,Cooper,2018-08-28,,Software Engineer,Erik Simon,nathaly.cooper@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Engineers,1995-06-26,MA,Engineer,Male,33438,Other,Widowed,Fully Meets,3
1066,Gage,Weeks,2021-12-27,2023-01-05,Software Engineer,Summer Moreno,gage.weeks@bilearner.com,Active,Full-Time,Zone C,Temporary,Voluntary,Face garden central since several food.,Software Engineering,Catv,1981-04-23,MA,Operator,Male,61106,Hispanic,Single,Fully Meets,3
1067,Gavin,Frye,2020-11-14,,Software Engineer,Carla Cox,gavin.frye@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,Field Operations,1948-12-07,MA,Technician,Female,25160,White,Married,Fully Meets,3
1068,Amber,Ross,2021-10-01,,Software Engineer,Mary Mendoza,amber.ross@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Software Engineering,Wireline Construction,1998-12-24,MA,Project Manager,Female,52694,Black,Widowed,Fully Meets,3
1069,Wyatt,Edwards,2018-10-13,2023-05-28,Shared Services Manager,Cassandra Smith,wyatt.edwards@bilearner.com,Active,Full-Time,Zone B,Part-Time,Resignation,Really full stand face explain would keep energy.,Software Engineering,General - Con,1975-09-13,MA,Foreman,Female,30264,Other,Widowed,Fully Meets,3
1070,Karla,Reed,2018-12-15,2022-05-28,Shared Services Manager,Warren Baker,karla.reed@bilearner.com,Active,Full-Time,Zone C,Temporary,Resignation,Or add data indicate account father early these.,Software Engineering,General - Sga,1998-11-04,MA,Project Manager,Male,22326,Black,Married,Fully Meets,3
1071,Yadira,Mcmillan,2019-03-28,2020-10-17,Software Engineer,Amy Bell,yadira.mcmillan@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Guy ten dream. Thing he care series.,Software Engineering,Field Operations,1968-06-23,MA,Laborer,Male,30139,Black,Married,Fully Meets,3
1072,Fernando,Mcconnell,2018-12-27,,Software Engineer,Teresa Lopez,fernando.mcconnell@bilearner.com,Active,Part-Time,Zone C,Part-Time,Unk,,Software Engineering,Field Operations,1977-01-20,MA,Operator,Female,93329,Asian,Widowed,Fully Meets,3
1073,Sean,Bean,2019-05-11,,Software Engineer,Kimberly Holland,sean.bean@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Software Engineering,Field Operations,1998-09-24,MA,Foreman,Male,67825,White,Single,Fully Meets,3
1074,Lilianna,Mccall,2021-02-19,2023-02-24,Software Engineer,Robert Garcia,lilianna.mccall@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Professional usually hospital worker among.,Software Engineering,General - Con,1983-07-08,MA,Laborer,Male,86545,Asian,Divorced,Fully Meets,3
1075,Salvador,Thomas,2022-11-05,2023-04-16,Software Engineer,Nicholas Martinez,salvador.thomas@bilearner.com,Active,Part-Time,Zone B,Full-Time,Involuntary,Health American identify meeting.,Software Engineering,Engineers,1968-04-23,MA,Engineer,Male,76670,Asian,Married,Fully Meets,3
1076,Jair,Silva,2020-03-22,2020-09-28,Software Engineer,Carlos Barnes,jair.silva@bilearner.com,Active,Contract,Zone C,Part-Time,Retirement,Gun bill spend anyone.,Software Engineering,General - Eng,1943-01-28,MA,Administrative,Female,29368,White,Widowed,Fully Meets,3
1077,Derek,Moreno,2019-02-02,,Software Engineer,Allison Jacobs,derek.moreno@bilearner.com,Active,Contract,Zone B,Temporary,Unk,,Software Engineering,Wireless,1992-05-10,MA,Foreman,Female,97585,Black,Single,Fully Meets,3
1078,Litzy,Conner,2020-02-24,2021-06-16,Software Engineer,Angela Ramsey,litzy.conner@bilearner.com,Active,Contract,Zone C,Temporary,Voluntary,Crime west best industry right alone begin.,Software Engineering,Aerial,1997-03-19,MA,Foreman,Female,42710,Asian,Divorced,Fully Meets,3
1079,Joanna,Burnett,2021-04-07,2022-05-01,Shared Services Manager,Malik Smith,joanna.burnett@bilearner.com,Active,Part-Time,Zone B,Full-Time,Resignation,Story knowledge policy. Board tax treatment.,Software Engineering,Project Management - Eng,2000-04-11,MA,Manager,Female,21279,Hispanic,Divorced,Fully Meets,3
1080,Abdullah,Frederick,2020-11-14,,Shared Services Manager,Jessica Lewis,abdullah.frederick@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Fielders,1988-08-04,MA,Engineer,Male,17976,Black,Widowed,Fully Meets,3
1081,Armani,Porter,2022-01-17,2022-08-10,Software Engineer,Kayla Ibarra,armani.porter@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,Involuntary,Imagine plant southern sound reduce.,Software Engineering,General - Con,1965-08-24,MA,Laborer,Male,53628,Asian,Divorced,Fully Meets,3
1082,Taylor,Sanders,2021-09-02,2023-06-27,Software Engineer,Ryan Mathews,taylor.sanders@bilearner.com,Active,Part-Time,Zone B,Part-Time,Retirement,Resource top fear shake green view great which.,Software Engineering,General - Con,1976-03-03,MA,Technician,Male,84761,Other,Married,Fully Meets,3
1083,Iliana,Randall,2023-07-30,,Software Engineer,Melissa Scott,iliana.randall@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Software Engineering,Aerial,1963-01-09,MA,Supervisor,Female,2187,Asian,Divorced,Fully Meets,3
1084,Luke,Henderson,2023-06-27,,Software Engineer,Robert Schmitt,luke.henderson@bilearner.com,Active,Contract,Zone C,Part-Time,Unk,,Software Engineering,Executive,1989-08-12,MA,Administrator,Male,76615,White,Single,Fully Meets,3
1085,Madelyn,Lambert,2022-03-27,,Software Engineer,Patricia Wallace,madelyn.lambert@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Software Engineering,General - Con,1952-03-10,MA,Lineman,Male,18707,Other,Divorced,Fully Meets,3
1086,Ava,Pace,2022-08-12,2022-10-20,Software Engineer,Justin Young,ava.pace@bilearner.com,Active,Contract,Zone A,Temporary,Voluntary,Thousand both simple network let.,Software Engineering,Field Operations,1973-07-30,MA,Supervisor,Female,23203,Black,Single,Fully Meets,3
1087,Delaney,Bruce,2022-07-08,2023-08-04,Software Engineer,Robert Salinas,delaney.bruce@bilearner.com,Active,Part-Time,Zone A,Part-Time,Voluntary,Party explain perhaps.,Software Engineering,Field Operations,1974-08-05,MA,Tower Hand,Female,18844,Other,Married,Fully Meets,3
1088,Jair,Bullock,2020-08-15,2021-01-23,Software Engineer,Mary Anderson,jair.bullock@bilearner.com,Active,Contract,Zone B,Part-Time,Resignation,Specific fire rate fly clearly.,Software Engineering,General - Con,1991-04-08,MA,Foreman,Female,64815,White,Widowed,Fully Meets,3
1089,Kayla,Farrell,2023-05-27,2023-06-14,Software Engineer,Jennifer Stevens,kayla.farrell@bilearner.com,Active,Full-Time,Zone A,Temporary,Involuntary,Your plant win seem hair him career style.,Software Engineering,Wireline Construction,1953-04-29,MA,Groundman,Female,69860,Black,Married,Fully Meets,3
1090,Taylor,Gamble,2023-01-02,,Shared Services Manager,Jennifer Murphy,taylor.gamble@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Field Operations,1965-08-28,MA,Technician,Female,93542,Black,Divorced,Fully Meets,3
1091,Carl,Desimone,2018-11-16,2021-04-03,Production Technician,Daniel Booth,carl.desimone@bilearner.com,Active,Contract,Zone B,Temporary,Involuntary,Fine use card current agent.,Production       ,General - Sga,1986-08-26,MA,Supervisor,Male,2061,Asian,Single,Fully Meets,3
1092,Sophia,Theamstern,2022-07-12,,Production Technician,Martin Jackson,sophia.theamstern@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1970-01-27,MA,Clerk,Female,2066,Hispanic,Divorced,Fully Meets,3
1093,Kara,Harrison,2022-12-16,,Production Technician,Elizabeth Richards,kara.harrison@bilearner.com,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Engineers,1979-04-26,MA,Engineer,Female,1886,Asian,Widowed,Fully Meets,3
1094,Ming,Huynh,2023-05-08,,Production Technician,Jose Bray,ming.huynh@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,1994-03-18,MA,Foreman,Female,1742,Other,Single,Fully Meets,3
1095,Karen,Mancuso,2023-04-07,,Production Technician,Jamie Frye,karen.mancuso@bilearner.com,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,1941-11-28,MA,Engineer,Female,2176,Hispanic,Divorced,Fully Meets,3
1096,Linda,Anderson,2022-02-15,2022-10-19,Production Technician,Adam Hunt,linda.anderson@bilearner.com,Active,Part-Time,Zone C,Part-Time,Voluntary,Issue loss day provide everyone white.,Production       ,Shop (Fleet),1973-01-11,MA,Mechanic,Female,1844,Asian,Married,Fully Meets,3
1097,Nilson,Fernandes,2023-07-17,2023-08-03,Production Technician,Jeffrey Saunders,nilson.fernandes@bilearner.com,Active,Contract,Zone B,Part-Time,Involuntary,Blue star hospital work.,Production       ,Field Operations,1999-08-02,MA,Technician,Male,2132,Hispanic,Divorced,Fully Meets,3
1098,Alain,Robinson,2019-05-03,2023-06-02,Production Technician,Stephanie Griffin,alain.robinson@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Meet fight night. Image room nation.,Production       ,General - Eng,1993-01-10,MA,Engineer,Male,1420,Asian,Widowed,Fully Meets,3
1099,Seffi,Shields,2022-03-25,2022-04-22,Production Technician,Robert Sullivan,seffi.shields@bilearner.com,Active,Part-Time,Zone A,Part-Time,Retirement,Person say might throw war scientist.,Production       ,Field Operations,1971-12-24,MA,Laborer,Female,2149,Other,Single,Fully Meets,3
1100,Horia,Ndzi,2020-04-07,,Production Technician,Charles Delacruz,horia.ndzi@bilearner.com,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,1964-05-10,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3
1101,Evelyn,Girifalco,2021-03-10,,Production Technician,John Alvarez,evelyn.girifalco@bilearner.com,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,1944-03-19,MA,Engineer,Female,2451,White,Widowed,Fully Meets,3
1102,Ermine,Pelletier,2019-08-04,,Production Technician,Margaret Lee,ermine.pelletier@bilearner.com,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,1953-09-19,MA,Groundman,Female,2472,Black,Single,Fully Meets,3
1103,Samuel,MacLennan,2021-04-11,2023-05-27,Production Technician,Chad Moreno,samuel.maclennan@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Garden sit drive assume large seat.,Production       ,Splicing,1957-04-02,MA,Splicer,Male,1938,Asian,Widowed,Fully Meets,3
1104,Sean,Bernstein,2019-06-16,,Production Technician,Matthew West,sean.bernstein@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General - Eng,1995-09-14,MA,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3
1105,Shakira,Perry,2020-10-08,2022-12-04,Production Technician,Mark Jacobs,shakira.perry@bilearner.com,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Others suggest generation budget large west real.,Production       ,General - Con,1948-10-11,MA,Technician,Female,2176,Hispanic,Single,Fully Meets,3
1106,Michael J,Fitzpatrick,2021-08-18,,Production Technician,Isaac Long,michael j.fitzpatrick@bilearner.com,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Aerial,1995-01-01,MA,Lineman,Male,2143,Other,Single,Fully Meets,3
1107,Cybil,Trzeciak,2020-03-16,,Production Technician,Amanda Marshall,cybil.trzeciak@bilearner.com,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,1992-02-09,MA,Laborer,Female,1778,Other,Single,Fully Meets,3
1108,Barry,Wilber,2019-01-24,,Production Technician,Danielle Jones,barry.wilber@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,1969-04-18,MA,Flagger,Male,2324,White,Married,Fully Meets,3
1109,Enola,Chivukula,2022-06-11,2022-09-25,Production Technician,Timothy Moore,enola.chivukula@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Large although outside technology office.,Production       ,Field Operations,1981-10-01,MA,Laborer,Female,1775,White,Divorced,Fully Meets,3
1110,Joelle,Burke,2022-07-02,,Production Technician,Joshua Vasquez,joelle.burke@bilearner.com,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Con,1987-05-05,MA,Foreman,Female,2148,Asian,Single,Fully Meets,3
1111,Alexandra,Kirill,2019-09-08,2020-08-29,Production Technician,Mark Hernandez,alexandra.kirill@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Gun fly subject those. Must member financial.,Production       ,Splicing,1952-05-31,MA,Splicer,Female,2127,White,Widowed,Fully Meets,3
1112,Celeste,Johnson,2022-07-10,,Production Technician,Kristi Andrews,celeste.johnson@bilearner.com,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,1975-07-15,MA,Project Manager,Female,84262,White,Single,Fully Meets,3
1113,Nathalia,Hendrix,2022-04-24,,Production Technician,Kenneth Carter,nathalia.hendrix@bilearner.com,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,1976-09-03,MA,Lineman,Female,31490,Asian,Divorced,Fully Meets,3
1114,Justus,Bowen,2020-03-31,,Production Technician,John Smith,justus.bowen@bilearner.com,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,1960-12-31,MA,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3
1115,Marcus,Bender,2019-03-23,,Production Technician,Bradley Butler,marcus.bender@bilearner.com,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,1997-02-19,MA,Technician,Male,63452,Black,Widowed,Fully Meets,3
1116,Ryker,Logan,2019-03-09,2023-07-12,Production Technician,Ryan Jenkins,ryker.logan@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Maintain program process present knowledge PM.,Production       ,Field Operations,1984-08-10,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3
1117,Payten,Middleton,2019-02-21,2019-03-06,Production Technician,Dennis Martinez,payten.middleton@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Place impact which although.,Production       ,General - Con,1997-08-23,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3
1118,Harrison,Hunt,2019-10-04,2022-11-26,Production Technician,Stephen Parks,harrison.hunt@bilearner.com,Active,Full-Time,Zone B,Temporary,Retirement,Power picture early anyone.,Production       ,Engineers,1976-02-29,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3
1119,Orlando,Henderson,2019-11-24,2020-12-20,Production Technician,Brenda Garza DDS,orlando.henderson@bilearner.com,Active,Part-Time,Zone C,Part-Time,Involuntary,City mouth training radio Mrs.,Production       ,Field Operations,1994-12-31,MA,Laborer,Female,49105,White,Single,Fully Meets,3
1120,Darian,Potts,2020-08-17,,Production Technician,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,People Services,1968-09-20,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3
1121,Isabela,Collins,2021-03-16,,Project Manager,Alyssa Gill,isabela.collins@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Aerial,1981-05-29,MA,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3
1122,Sierra,Macias,2021-11-16,2022-08-26,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,Active,Contract,Zone C,Part-Time,Retirement,Food ball huge out simply according.,Production       ,General - Con,1975-11-13,MA,Technician,Female,35632,White,Married,Fully Meets,3
1123,Giuliana,Farmer,2022-05-03,,Project Manager,Barbara Gardner,giuliana.farmer@bilearner.com,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1965-11-06,MA,Lineman,Female,38475,Other,Married,Fully Meets,3
